f0_contour_mean,f0_contour_std,f0_contour_min,f0_contour_max,f0_contour_skewness,f0_contour_kurtosis,log_energy,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_min,spectral_centroid_max,spectral_centroid_skewness,spectral_centroid_kurtosis,f1,f2,f3,f4,loudness,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,num_zerocrossings,zerocrossing_rate,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_min_1,mfcc_min_2,mfcc_min_3,mfcc_min_4,mfcc_min_5,mfcc_min_6,mfcc_min_7,mfcc_min_8,mfcc_min_9,mfcc_min_10,mfcc_min_11,mfcc_min_12,mfcc_min_13,mfcc_min_14,mfcc_min_15,mfcc_min_16,mfcc_max_1,mfcc_max_2,mfcc_max_3,mfcc_max_4,mfcc_max_5,mfcc_max_6,mfcc_max_7,mfcc_max_8,mfcc_max_9,mfcc_max_10,mfcc_max_11,mfcc_max_12,mfcc_max_13,mfcc_max_14,mfcc_max_15,mfcc_max_16,mfcc_skewness_1,mfcc_skewness_2,mfcc_skewness_3,mfcc_skewness_4,mfcc_skewness_5,mfcc_skewness_6,mfcc_skewness_7,mfcc_skewness_8,mfcc_skewness_9,mfcc_skewness_10,mfcc_skewness_11,mfcc_skewness_12,mfcc_skewness_13,mfcc_skewness_14,mfcc_skewness_15,mfcc_skewness_16,mfcc_kurtosis_1,mfcc_kurtosis_2,mfcc_kurtosis_3,mfcc_kurtosis_4,mfcc_kurtosis_5,mfcc_kurtosis_6,mfcc_kurtosis_7,mfcc_kurtosis_8,mfcc_kurtosis_9,mfcc_kurtosis_10,mfcc_kurtosis_11,mfcc_kurtosis_12,mfcc_kurtosis_13,mfcc_kurtosis_14,mfcc_kurtosis_15,mfcc_kurtosis_16,target
23.967546906279438,55.21917125680161,0.0,189.1191433688606,1.8959900601126296,1.6687827829798616,-50.78941724178891,10165.480300419653,4205.444653206234,0.0,15898.57035652129,-0.37069388165711303,-0.6018101494224384,2540.4903522154905,3432.869264899584,4597.476517078607,5656.476674522747,-45.21270504026802,0.016226445824649036,0.00010901536422775969,0.004970980061839131,0.0074144389349049605,0.014912940185517316,0.14006929004661275,0.945842801903685,0.05830474049852998,0.12210261444239048,0.3679184648885847,33679,0.1812784601638444,-886.6331176757812,-15.687896728515625,-25.623106002807617,7.7700653076171875,-0.6581619381904602,10.325783729553223,-8.927687644958496,1.5615288019180298,-5.444615840911865,1.035711407661438,-9.221373558044434,-1.2696959972381592,1.0222502946853638,-2.570106029510498,-1.2120217084884644,3.277984619140625,180.33877563476562,40.13170623779297,34.79722595214844,23.78279685974121,15.379166603088379,17.439353942871094,16.834102630615234,11.467891693115234,10.742931365966797,7.8398356437683105,13.44233226776123,7.919795036315918,8.00501537322998,7.928184509277344,7.427945137023926,7.575705528259277,-1065.336181640625,-194.7069091796875,-100.2082290649414,-44.098243713378906,-44.84906768798828,-25.18946075439453,-64.34101867675781,-35.97747039794922,-37.184940338134766,-25.70616912841797,-50.02840042114258,-30.520118713378906,-25.86898422241211,-31.346630096435547,-31.35612678527832,-18.56362533569336,-548.5144653320312,57.25946044921875,28.87188720703125,116.51595306396484,47.19194793701172,64.80123901367188,29.126977920532227,36.08957290649414,25.548980712890625,24.7642822265625,15.373600006103516,23.577953338623047,26.556900024414062,22.73497200012207,26.07139015197754,26.761985778808594,0.39386552572250366,-1.7323178052902222,-0.5835516452789307,1.5191360712051392,-0.029812317341566086,1.0042270421981812,-0.9689877033233643,-0.10696879774332047,-0.8793237209320068,-0.03695983067154884,-0.9897682070732117,-0.2178356647491455,0.21696218848228455,-0.6391503214836121,0.01971743069589138,0.6523012518882751,-1.4574639797210693,3.7941174507141113,-1.1087632179260254,3.656371593475342,0.7322409152984619,0.4804050922393799,0.57686448097229,1.7077279090881348,0.4636530876159668,1.532729148864746,0.03254055976867676,1.7815213203430176,1.5043840408325195,1.4595165252685547,2.4562244415283203,1.134117603302002,1
27.045371579076342,71.22932076649514,0.0,259.84120099434784,2.2979944626166073,3.4207507055399438,-52.89792618803445,8238.646944058422,4965.30158217626,0.0,15278.907317679905,-0.35754224352048475,-1.0930049534373973,1762.557318945988,3124.4801729460632,3544.4323728196646,4587.134067538962,-47.15262544348325,0.021831250525954703,0.00010412677609215888,0.007669346759378668,0.01175116597237376,0.023008040278135983,0.1172401212165393,0.9994471732190706,0.03603751111124534,0.0396867876392957,0.1694334101534195,30609,0.17374103169557714,-905.8431396484375,-9.603931427001953,-20.58954429626465,-0.5227036476135254,-0.923395037651062,6.056516647338867,-11.450822830200195,3.977959394454956,-10.667348861694336,-3.815185785293579,-1.9263184070587158,-0.2653905153274536,-3.6511998176574707,-1.142318606376648,-3.7891128063201904,-0.7298249006271362,172.24127197265625,42.040008544921875,36.35812759399414,21.018808364868164,14.532748222351074,12.1066312789917,17.211078643798828,11.197178840637207,16.54170799255371,10.591218948364258,10.492413520812988,8.497262001037598,8.584228515625,7.336246013641357,8.373970031738281,7.134905815124512,-1069.8543701171875,-160.27137756347656,-122.09426879882812,-58.765899658203125,-45.53157424926758,-28.804391860961914,-71.86466979980469,-32.63797378540039,-67.80664825439453,-46.747459411621094,-42.51762008666992,-30.87560272216797,-28.31093406677246,-26.950000762939453,-35.79145812988281,-24.181034088134766,-577.6478881835938,79.90846252441406,33.039188385009766,59.729774475097656,45.88066864013672,55.431243896484375,19.1363525390625,55.434444427490234,21.6243953704834,23.867849349975586,41.10726547241211,32.97809600830078,26.01737403869629,30.409725189208984,29.360828399658203,23.50617218017578,0.4517259895801544,-0.9479342103004456,-0.920889139175415,-0.05031028389930725,0.38684362173080444,0.8097172379493713,-1.0712813138961792,1.1602033376693726,-1.3720448017120361,-1.3207006454467773,0.052309550344944,0.07787831872701645,-0.5633119940757751,0.09019935876131058,-0.7306162118911743,-0.26083165407180786,-1.4936790466308594,1.7419252395629883,-0.39852356910705566,0.9524595737457275,1.4626460075378418,1.335705280303955,0.3790268898010254,4.740769386291504,1.3782763481140137,2.137688636779785,2.1993260383605957,2.4733176231384277,1.252769947052002,2.4921388626098633,1.8719849586486816,1.5568842887878418,1
8.724462369587776,32.011157518318605,0.0,209.61396061942395,4.010851674278851,17.134220636295066,-57.77904912414702,10573.577648172348,2372.8723789103165,5207.613500057905,14897.67817391229,-0.029348186425224916,-0.8512385743744546,796.0679546015126,2197.9748358884735,3344.3019775252337,4143.522362658792,-51.872866919789075,0.007174183062720799,6.818317001404399e-05,0.0032932843956660633,0.0064432452463527926,0.00987985318699819,0.02917805002481337,0.6062132490074469,0.0078090868017656745,0.005008332865067301,0.0,61732,0.3211996336996337,-928.0830078125,-34.50767135620117,-18.295591354370117,6.907000541687012,-0.003488946473225951,15.054713249206543,-10.774206161499023,1.878838062286377,-11.258228302001953,-2.1421217918395996,-0.699748694896698,-2.6818532943725586,-2.777987241744995,-2.3760266304016113,-2.157848596572876,3.3716514110565186,126.16373443603516,36.08307647705078,29.276329040527344,21.02356719970703,18.057157516479492,15.867558479309082,14.726107597351074,12.21323013305664,10.221925735473633,10.373300552368164,9.279825210571289,10.352893829345703,8.234586715698242,9.284790992736816,9.67811107635498,8.783393859863281,-1130.27880859375,-209.86973571777344,-108.15432739257812,-42.267547607421875,-61.74224090576172,-18.172073364257812,-50.290138244628906,-29.903900146484375,-46.8096809387207,-47.082733154296875,-27.646265029907227,-29.909915924072266,-28.55222511291504,-27.99395179748535,-37.56745910644531,-23.741130828857422,-635.2012329101562,36.190208435058594,32.16931915283203,86.17422485351562,50.190185546875,66.92648315429688,18.155786514282227,40.533294677734375,14.353852272033691,24.10049819946289,34.32756423950195,37.16692352294922,20.868925094604492,24.311677932739258,32.631248474121094,31.532878875732422,0.33326059579849243,-1.4599076509475708,-0.6243816614151001,0.8861200213432312,-0.10987810045480728,0.8935163021087646,-0.8917205929756165,-0.2574232518672943,-0.46952706575393677,-0.7629126310348511,0.27982839941978455,0.1007055789232254,-0.0060298750177025795,0.21069248020648956,-0.3733418583869934,0.37101811170578003,-0.9626872539520264,4.559898376464844,-0.30443882942199707,0.9570162296295166,0.3921375274658203,0.6362292766571045,0.023238420486450195,0.36159515380859375,-0.043994903564453125,1.784541130065918,1.1546730995178223,0.6778366565704346,0.46700096130371094,0.3770713806152344,1.2464871406555176,0.543015718460083,1
28.523561210843855,74.39641232331181,0.0,260.5460902424231,2.255365609821474,3.177505225371485,-50.26156474742205,8503.507630657452,5009.94937735742,0.0,15279.098653106314,-0.3725224565516567,-1.0327115927193387,1110.1970194931282,1702.5973010840403,3199.2252633625117,4402.391308796603,-44.08684136083241,0.021045515602655253,9.626923747447369e-05,0.006180793998046199,0.009700376659167582,0.018542381994138626,0.09753409892804753,1.0021687359690215,0.036510360598568777,0.044569116420589604,0.15437841293926072,32029,0.18016289979637526,-896.7048950195312,-7.787643909454346,-20.926349639892578,0.6217647194862366,-1.7911261320114136,2.95670223236084,-9.046547889709473,1.9085124731063843,-9.546292304992676,-4.806066036224365,-3.1744720935821533,-0.6391118168830872,-3.3535749912261963,-1.5347692966461182,-6.217380523681641,3.7874858379364014,169.6414794921875,40.03570556640625,38.14690399169922,20.194181442260742,15.56519603729248,13.594303131103516,13.080451965332031,12.786847114562988,13.799237251281738,9.682136535644531,9.852228164672852,8.033219337463379,7.565429210662842,6.469679355621338,9.403854370117188,7.255176544189453,-1050.635009765625,-190.21533203125,-123.74166870117188,-66.79612731933594,-55.688655853271484,-36.28748321533203,-53.651588439941406,-38.96291732788086,-53.577056884765625,-37.20799255371094,-43.44581985473633,-30.6444034576416,-27.282041549682617,-27.602764129638672,-39.71452331542969,-14.517752647399902,-539.8154907226562,70.7219009399414,44.700218200683594,79.51876831054688,47.37574005126953,56.145835876464844,24.084938049316406,44.126678466796875,18.444290161132812,15.637346267700195,31.4533748626709,27.31513023376465,17.288742065429688,19.389881134033203,15.481217384338379,28.143943786621094,0.5410736203193665,-1.760317087173462,-1.036149024963379,0.2989903688430786,-0.6906147003173828,0.6785532236099243,-1.1961941719055176,0.4082074463367462,-1.0782339572906494,-1.2094753980636597,-1.0405492782592773,-0.9402278661727905,-0.8170939087867737,-0.8038749098777771,-1.3020310401916504,1.065874695777893,-1.343341588973999,4.336523056030273,-0.10293984413146973,2.7169604301452637,2.1080522537231445,1.6660780906677246,0.8127381801605225,1.5661792755126953,0.2819199562072754,0.7891750335693359,2.3075413703918457,3.260491371154785,0.9203476905822754,2.3639135360717773,0.9822311401367188,0.5630173683166504,1
10.25396251756141,40.387549855155775,0.0,238.92175195028653,3.91685025916596,14.44516100622435,-46.75422848857786,10341.238849584683,4201.536338334658,3761.3367843199576,15784.465386895878,-0.04809620761293514,-1.6668184514630189,1872.549653176668,2234.0315138313404,3296.743000043064,4758.863509182641,-40.35131387507816,0.011917114621678946,7.645466450465242e-05,0.0033631762902743855,0.005104044273731197,0.010089528870823303,0.08379252669528811,1.485986325603265,0.030234856545196868,0.02133167078867708,0.0,42445,0.22846177860549233,-873.2117919921875,-3.760375738143921,-26.894668579101562,-4.868427753448486,1.9353801012039185,15.38028621673584,-15.620753288269043,-2.2591638565063477,-4.011247634887695,-1.2532302141189575,-6.316102981567383,-2.43394136428833,-1.3533586263656616,2.0259740352630615,-5.562604904174805,3.8145883083343506,183.89808654785156,44.949466705322266,38.67352294921875,20.516616821289062,17.641653060913086,20.457338333129883,23.716880798339844,13.812339782714844,10.952651977539062,9.931352615356445,12.583694458007812,9.432278633117676,8.360735893249512,8.545336723327637,9.640012741088867,7.705489158630371,-1062.32421875,-214.22561645507812,-123.6888656616211,-60.33500671386719,-60.29396057128906,-17.940471649169922,-81.59904479980469,-53.42325973510742,-41.15590286254883,-33.086273193359375,-45.06275177001953,-35.05931854248047,-30.864864349365234,-22.564970016479492,-47.17832946777344,-14.158775329589844,-533.40673828125,85.04270935058594,19.755970001220703,71.28707885742188,54.58753967285156,72.44767761230469,19.481842041015625,40.80352020263672,26.863378524780273,34.13212585449219,29.288557052612305,28.5231876373291,24.834381103515625,36.78753662109375,17.315898895263672,28.05242919921875,0.35114753246307373,-1.5316596031188965,-0.6624671220779419,0.6576148271560669,-0.25487908720970154,0.9184624552726746,-1.038574457168579,-0.3065931797027588,-0.6371340751647949,0.25774356722831726,-0.5971894860267639,-0.7731923460960388,-0.5245664119720459,0.5383382439613342,-1.5509692430496216,0.9246165752410889,-1.5062180757522583,4.282357215881348,-0.9167897701263428,2.058750629425049,1.3067188262939453,-0.32749056816101074,-0.13376069068908691,2.109508514404297,0.7158870697021484,1.8685073852539062,0.366396427154541,1.3621768951416016,1.4610114097595215,1.8366451263427734,2.821719169616699,0.6747658252716064,1
33.0462658567189,79.05066463729442,0.0,251.53478155640056,1.9939112898555302,2.0281053923622485,-55.82840958413722,9840.56406089813,3641.8642920901366,0.0,15729.174951989291,-0.26509233053533143,-0.5325567447302673,2423.9905036169803,3978.5987073363603,4009.2559684489293,5555.557168133284,-49.738083081157,0.014198327300450803,6.476825794689342e-05,0.0038927858782521014,0.006663757737938747,0.011678357634756269,0.038224399655028406,0.49846285791136324,0.014937054092551914,0.021220934711673134,0.04755832740762891,37657,0.20807156552345274,-933.156982421875,-22.78225326538086,-27.21357536315918,-0.9920192360877991,2.2480623722076416,9.216377258300781,-14.275090217590332,-1.722409725189209,-7.878493309020996,-4.025383949279785,0.240257129073143,0.06764428317546844,-2.680952787399292,-4.403529167175293,-0.6983358263969421,0.11874157190322876,156.67315673828125,47.0042610168457,39.067138671875,24.675195693969727,19.91592788696289,13.043652534484863,17.11546516418457,10.10312271118164,11.235553741455078,10.99874210357666,10.235921859741211,9.688191413879395,6.507213592529297,9.221653938293457,9.686667442321777,9.791752815246582,-1131.370849609375,-200.7924041748047,-118.49360656738281,-68.92566680908203,-46.7445068359375,-17.52823257446289,-71.45063018798828,-31.767192840576172,-40.40222930908203,-44.294677734375,-29.109968185424805,-29.86147689819336,-27.10413932800293,-36.38492202758789,-25.991561889648438,-31.818927764892578,-654.685302734375,78.79574584960938,35.15333557128906,77.71209716796875,60.08826446533203,64.26791381835938,14.883840560913086,26.512245178222656,26.0778865814209,24.89483642578125,29.104602813720703,31.036685943603516,14.42483901977539,20.05548858642578,35.06916046142578,27.33695411682129,0.24082660675048828,-0.6629459857940674,-0.5253424048423767,-0.20293456315994263,0.23763711750507355,0.947733461856842,-1.074243426322937,-0.3159923255443573,-0.5789133906364441,-0.8410248756408691,0.037765491753816605,0.4819643199443817,-0.718997061252594,-0.7911176681518555,1.1685779094696045,0.15034694969654083,-1.3843612670898438,1.365971565246582,-0.9392497539520264,0.6706979274749756,-0.017963886260986328,0.9193463325500488,0.5634787082672119,0.4022347927093506,-0.07485318183898926,1.3353066444396973,0.6236765384674072,0.9443709850311279,0.9930963516235352,0.7877724170684814,2.7920427322387695,1.2602171897888184,1
30.542523862228975,68.38114503328633,0.0,223.0824013346746,1.816208724714777,1.363491812218446,-47.85105838952823,9490.445764750782,3741.4482388369115,0.0,15394.927936966173,-0.3636417704796197,-0.2981776380477159,2360.0980647661763,3459.1932942021326,3763.0264337155836,5457.898707926084,-42.606703622351134,0.013148647966224206,7.266295982340313e-05,0.0034596817382280833,0.0057325884960171825,0.010379045214684277,0.12378422076538995,0.7979662616170294,0.04392624714476064,0.05086737112007101,0.18939961837208039,46963,0.24435460372960374,-855.2922973632812,-24.579057693481445,-29.887954711914062,3.7564802169799805,3.0630180835723877,18.488784790039062,-15.893784523010254,5.962180137634277,-8.557652473449707,-6.231664180755615,-2.0815439224243164,4.254767894744873,-0.5792884826660156,-4.442947864532471,-1.5366965532302856,10.220152854919434,197.597900390625,38.67478561401367,43.045719146728516,22.530824661254883,19.683528900146484,17.896827697753906,25.085702896118164,12.308439254760742,14.008224487304688,14.735437393188477,8.82034969329834,9.51740837097168,8.93571949005127,9.63152027130127,8.787010192871094,10.315885543823242,-1101.626953125,-179.82196044921875,-123.39115905761719,-49.04335021972656,-62.57481384277344,-12.656279563903809,-86.73255920410156,-21.743162155151367,-49.56086730957031,-63.17170715332031,-31.606746673583984,-23.151090621948242,-24.63580894470215,-37.54729080200195,-38.89078140258789,-17.312416076660156,-540.1509399414062,59.368568420410156,30.321117401123047,83.58306121826172,57.255836486816406,83.47919464111328,20.50128936767578,41.42393493652344,24.80165672302246,31.283679962158203,18.95357322692871,33.950599670410156,34.867408752441406,23.6798095703125,21.275501251220703,53.61284255981445,0.140313059091568,-1.1235295534133911,-0.1862795203924179,0.7598250508308411,-0.13435481488704681,0.8200921416282654,-1.0223097801208496,0.6248231530189514,-0.6541476845741272,-1.3101980686187744,-0.843320369720459,0.16240714490413666,-0.053202029317617416,-0.3396969735622406,-0.5312389135360718,0.6029325127601624,-1.6524239778518677,2.306751251220703,-1.2714800834655762,1.1862192153930664,1.2181262969970703,0.12897515296936035,-0.06717109680175781,0.6101198196411133,-0.19629454612731934,1.9781322479248047,0.29416537284851074,0.7982125282287598,1.1515049934387207,-0.10999369621276855,0.9682669639587402,0.31310200691223145,1
35.13627458462212,80.3459596982038,0.0,246.14489281296193,1.8571418674919296,1.4704248123444303,-50.675732846201555,10748.47862298178,3672.7176031475196,3240.79884190844,15474.72579481117,-0.21503757483174557,-1.45831726662349,1071.3772135106576,1788.7337722586362,3119.7304930172522,4375.619919500167,-44.41859809714723,0.014891556251906723,6.836064633177224e-05,0.00499085672296308,0.00770296775041375,0.014972570168889336,0.13873317361757775,0.8159253471107646,0.026450659094787242,0.06119390149113692,0.13359719184326396,49956,0.28100214874731405,-892.7684936523438,-7.885472774505615,-17.52082061767578,-0.12011297792196274,2.1829564571380615,8.780656814575195,-12.175400733947754,10.233284950256348,-8.185662269592285,-4.239536762237549,0.3836594521999359,-1.8458080291748047,-2.315047025680542,-1.2856792211532593,-5.266682147979736,2.3534698486328125,164.8470458984375,39.423728942871094,35.659637451171875,24.90906524658203,16.68678855895996,15.133127212524414,18.456398010253906,15.702099800109863,12.025615692138672,10.369149208068848,8.73831844329834,8.287221908569336,10.826082229614258,8.342708587646484,9.003744125366211,7.184620380401611,-1059.9708251953125,-166.22511291503906,-112.63787078857422,-76.65408325195312,-43.001522064208984,-24.78502655029297,-72.20401000976562,-18.710296630859375,-51.63188552856445,-38.787445068359375,-25.994083404541016,-30.136070251464844,-44.347076416015625,-27.812137603759766,-35.33378219604492,-25.449478149414062,-585.7367553710938,80.926513671875,40.57516860961914,68.55952453613281,48.712318420410156,53.00360107421875,16.222267150878906,55.960723876953125,16.811599731445312,17.389972686767578,29.293148040771484,24.795711517333984,29.548383712768555,26.231151580810547,14.163961410522461,26.805130004882812,0.47825831174850464,-0.8744431138038635,-0.7961373925209045,-0.1755453199148178,-0.2656153440475464,0.8651488423347473,-1.079908013343811,1.0532453060150146,-1.198789358139038,-1.057874083518982,-0.05792427808046341,-0.4331434667110443,-0.7801305055618286,-0.12348763644695282,-1.1574945449829102,0.443786084651947,-1.3834158182144165,2.2436485290527344,-0.5913472175598145,1.1820063591003418,0.6588854789733887,0.10277152061462402,0.2315964698791504,0.18079829216003418,1.0708718299865723,0.6453649997711182,1.5157880783081055,1.477938175201416,1.38724946975708,0.9493138790130615,0.9359841346740723,1.5612502098083496,1
11.210994679486095,32.767549054493735,0.0,204.75222165263327,2.9029621588135566,8.158651926945062,-67.93609432517434,11223.798739223426,3504.707908698265,0.0,15734.169732243861,-0.43705170369358803,-0.9653749421355968,727.4337788443181,1931.5458499482868,2931.6595782739655,3829.975193724271,-61.23187338738967,0.00798114307428291,8.100643281111456e-05,0.002238774397318082,0.004639686007208946,0.006716323191954177,0.056971012525765245,0.7417826834616477,0.023029747823303835,0.020205827642669417,0.04961588499323619,36359,0.2121654188865094,-998.2450561523438,-13.805514335632324,-9.486388206481934,-0.1704005002975464,4.734776020050049,17.536678314208984,-6.011734962463379,-1.264164924621582,-4.3440165519714355,-1.279875636100769,-2.6666417121887207,-1.070723533630371,0.3199668824672699,-4.180504322052002,-0.33690932393074036,2.9958884716033936,121.537841796875,32.607303619384766,29.519712448120117,17.988323211669922,13.089933395385742,18.547971725463867,14.633142471313477,8.63012409210205,10.8500394821167,8.159860610961914,8.828697204589844,7.890934467315674,7.407342910766602,8.114078521728516,8.067120552062988,8.115471839904785,-1131.370849609375,-148.9350128173828,-105.57168579101562,-66.84860229492188,-22.734607696533203,-4.064702987670898,-59.773155212402344,-28.269386291503906,-46.46900177001953,-36.115962982177734,-31.6138858795166,-28.211299896240234,-30.006196975708008,-40.61201095581055,-29.807415008544922,-14.699028968811035,-711.72607421875,85.66046142578125,35.91883087158203,89.16780090332031,56.29462432861328,74.30834197998047,24.32625961303711,39.611270904541016,22.849815368652344,25.21285057067871,22.20216941833496,23.947288513183594,22.245410919189453,16.14748191833496,36.093502044677734,36.994258880615234,0.442394882440567,-0.5215244293212891,-1.121971845626831,0.9579280018806458,1.272621512413025,0.6663901209831238,-1.1152927875518799,-0.2363864779472351,-0.8265412449836731,-0.7768457531929016,-0.43090933561325073,0.035706598311662674,-0.5486077666282654,-1.6729308366775513,0.5270185470581055,1.4668320417404175,-1.182694673538208,2.575171947479248,0.3125777244567871,6.273045539855957,1.9124393463134766,-0.7623841762542725,1.0504722595214844,2.158026695251465,1.2125587463378906,2.447014331817627,0.7268772125244141,1.6005024909973145,2.279873847961426,3.92435359954834,3.0561532974243164,2.813483238220215,1
66.45463022631101,88.72328835579422,0.0,258.2048868723038,0.6267522291409526,-1.5101303909967194,-52.261958175360334,9040.09272913964,1947.5568119193613,4662.6627717956435,13709.409529726818,-0.41187420193991187,-0.47842040394526864,2247.204312399536,3677.3106535439797,3802.887574280696,5077.448188792812,-46.88965915659395,0.013763056153460905,7.600638245417124e-05,0.0037022118872970795,0.005985700084406187,0.011106635661891223,0.11322735211901283,0.7837698018213488,0.04916852731183985,0.06871708833317514,0.1589991874187935,55261,0.2949030615784446,-848.4800415039062,-27.750741958618164,-34.830684661865234,3.505255937576294,1.5007272958755493,13.043225288391113,-16.563434600830078,4.940944194793701,-18.911502838134766,-6.568523406982422,-1.7511250972747803,-1.100085973739624,-0.9350947737693787,-6.523503303527832,-1.6905854940414429,6.198328018188477,129.30201721191406,48.13752746582031,31.01799774169922,24.359928131103516,18.647274017333984,20.90226173400879,15.025781631469727,11.6624755859375,12.267516136169434,11.5092191696167,11.949775695800781,8.833008766174316,9.75562572479248,8.469010353088379,8.819396018981934,8.137916564941406,-1048.6082763671875,-194.73828125,-127.40733337402344,-63.81230163574219,-53.37837219238281,-27.018461227416992,-73.6684799194336,-29.78925895690918,-52.947261810302734,-49.054996490478516,-34.47783279418945,-32.542945861816406,-29.82703971862793,-30.620716094970703,-28.778148651123047,-16.884506225585938,-580.3309936523438,63.00951385498047,46.0770263671875,120.91345977783203,58.09037780761719,78.80473327636719,16.05282211303711,41.977813720703125,18.021255493164062,17.374095916748047,39.65998077392578,25.228172302246094,25.001182556152344,20.064289093017578,24.626495361328125,39.19844436645508,0.43995848298072815,-0.44809091091156006,-0.2920767068862915,0.3871409296989441,-0.058548931032419205,0.47075700759887695,-0.3355638086795807,-0.1830575168132782,-0.3411199450492859,-0.8940026164054871,0.7093405723571777,0.009430528618395329,-0.4144713580608368,0.24673621356487274,-0.13363756239414215,0.19366325438022614,-1.2910500764846802,0.6266963481903076,0.22246193885803223,2.728537082672119,0.6385741233825684,-0.5049762725830078,-0.20868420600891113,0.30005407333374023,0.08997178077697754,1.020589828491211,0.6944839954376221,0.001249074935913086,0.013612747192382812,0.16016030311584473,0.607489824295044,0.5568408966064453,1
